Date,real_gdp_growth,inflation,tbill_yield,shiller_pe,consumer_confidence,mktcap_gdp_ratio,volatility,sp500_return,sp500_re3,sp500_re6,sp500_re12,sp500_re60,bubble
1960-01-01,9.296776666683137,-1.6199442818417897,4.72,18.34,101.702825283376,0.10693856791142693,0.5844939758130314,-1.743989163562476,1.807017543859657,-2.8624037495815213,4.332973750449476,63.00561797752808,0
1960-02-01,9.296776666683137,1.6466185854607351,4.49,17.55,101.414945584354,0.10279223363948636,0.7775485542331235,-3.8773048423229373,-2.5336362047876926,-6.094276094276085,1.844075223662589,51.61728730633324,0
1960-03-01,9.296776666683137,0,4.25,17.29,101.166242373775,0.10139169406318645,0.646787044962301,-1.3624955181068432,-6.840501185235349,-3.5582822085889476,-2.0299145299145227,50.73972602739727,0
1960-04-01,-2.140153496334185,5.435193066430366,4.28,17.43,101.02905404907,0.10299770828712942,0.6879385958099797,1.290439840058144,-3.9634671721523462,-2.228070175438601,-2.399299474605965,47.590042372881356,0
1960-05-01,-2.140153496334185,1.2255167755628626,4.35,17.26,101.063689847438,0.10205514896133658,0.43150704436165643,-0.9151265027812605,-1.0039440659734722,-3.512143980429838,-4.7273982056590835,46.86170212765957,0
1960-06-01,-2.140153496334185,1.6353985082149691,4.15,17.82,101.161723892077,0.105825386264508,0.48237089516817816,3.6943136544730137,4.071246819338414,-3.047748052827637,-0.34806822137138926,43.94167923579686,0
1960-07-01,1.9715090563199311,-2.4046931361649704,3.9,17.38,101.182432183032,0.10234529072367504,0.6945362720953301,-2.479916171847707,0.19738022609008254,-3.773910046527651,-6.528289253431529,30.80346685406421,0
1960-08-01,1.9715090563199311,2.463943414328318,3.8,17.58,101.025831341781,0.10357328758586813,0.52987743375045,1.1998567335243404,2.3361101050344057,1.3087128002868376,-4.8653198653198615,33.184067876502475,0
1960-09-01,1.9715090563199311,0,3.8,17.05,100.7830431095,0.10045747465194536,0.885031936870113,-3.0083171120155683,-4.278728606356963,-0.3816793893129833,-3.926380368098148,23.612990527740195,0
1960-10-01,-5.035746587875655,5.823653715482524,3.89,16.61,100.581454981855,0.09946371416353662,0.7855006176531132,-1.9704433497537033,-3.778653295128953,-3.5887313834559453,-5.736842105263163,27.594395630491555,0
1960-11-01,-5.035746587875655,1.2168180346153523,3.93,17.15,100.516068236146,0.10268476130004424,0.6606079664165395,3.2384142936906724,-1.840382233233051,0.452734516479536,-3.0753101520181736,23.403781979977744,0
1960-12-01,-5.035746587875655,1.2155854276292288,3.84,17.56,100.539645852496,0.1051468260653058,0.41375621402780766,2.3976924463674054,3.630724320379475,-0.8033531260915105,-3.8266169996613697,25.192858717214015,0
1961-01-01,2.7275793397391057,1.2143553152879738,3.84,18.47,100.593896486182,0.1095743626815995,0.5115077769414871,5.1408450704225395,11.148334263912151,6.9484240687679,2.9122867482336723,35.26613816534541,0
1961-02-01,2.7275793397391057,0,3.78,19.23,100.651694077907,0.1140696270581889,0.5276209368674303,4.102478231748163,12.078601045610249,10.01592638471067,11.455718895661526,39.92797659239253,0
1961-03-01,2.7275793397391057,0,3.74,19.84,100.728624446742,0.11764749054159679,0.4992602204999134,3.1365610423033763,12.887323943661988,16.98595146871009,16.53944020356235,35.017898504948406,0
1961-04-01,6.964765183215915,-1.1997856544214702,3.78,20.38,100.86466603437,0.11849625142877715,1.3405093775624408,2.6668746101060403,10.231078365706626,22.520007444630565,18.123093486452536,37.00312174817899,0
1961-05-01,6.964765183215915,1.2143553152879738,3.71,20.6,101.086737872229,0.11970227434321253,0.4400205346690868,1.017773051800086,6.9647740067556585,19.884622318370294,20.427381383556686,42.88783841856467,0
1961-06-01,6.964765183215915,0,3.88,20.33,101.312136329856,0.1181182442466407,0.7191906626404883,-1.3233082706766819,2.33936369307548,15.528169014084515,14.600069856793585,41.81975362005619,0
1961-07-01,7.902501622573621,3.2650226663679227,3.92,20.15,101.420357555506,0.11527946108965867,0.5489204444872341,-0.27430661383724964,-0.5924350600030381,9.578030810448768,17.191977077363884,34.153341533415336,0
1961-08-01,7.902501622573621,0.805094658851413,4.04,20.94,101.321593298321,0.11941923391301898,0.41675820535328023,3.5910757946210348,1.9398496240601526,9.03972977320251,19.96106883737394,39.80202103526502,0
1961-09-01,7.902501622573621,1.6150394410014979,3.98,20.71,101.142403961162,0.11848558302094198,0.7857469176808681,-0.7818262280572363,2.499238037183793,4.897067997504689,22.714833059660645,43.59521776259607,0
1961-10-01,8.078225948729823,0,3.92,20.92,101.052520987307,0.1171177998387908,0.5260947766274575,1.100208147487347,3.9119804400977953,3.296369436427171,26.55871952354365,47.058823529411754,0
1961-11-01,8.078225948729823,0,3.94,21.86,101.172074328448,0.12242254724325367,0.3926818699459767,4.529411764705871,4.853223189260936,6.887218045112786,28.141337659996402,55.33216783216783,0
1961-12-01,8.078225948729823,1.2074314362674032,4.06,22.04,101.38951354806,0.12355927882992429,0.42979902448722357,0.928531232414187,6.660719595599152,9.32642487046631,26.302816901408455,54.47889750215331,1
1962-01-01,7.327550069306876,1.2062177630158155,4.08,21.2,101.544721722735,0.11627691649846045,0.594210910715791,-3.7217730694173445,1.5735294117646959,5.547066014669921,15.656396517079685,52.03609949372661,1
1962-02-01,7.327550069306876,2.832389171696259,4.04,21.45,101.514243465027,0.11821290106445481,0.37187122958001545,1.6649775589981264,-1.2099043331457504,3.584599498451091,12.948367379765147,61.536691971474575,1
1962-03-01,7.327550069306876,2.417614469500795,3.93,21.44,101.358743991255,0.11833074360325448,0.3642121482324878,0.09968669894617754,-2.0211876219682012,4.504906333630698,9.622582657517164,59.64115375880081,1
